vendorID,lpepPickupDatetime,passengerCount,tripDistance,pickupLongitude,pickupLatitude,dropoffLongitude,dropoffLatitude,totalAmount
2,1420146817,1,1.42,-73.88362885,40.74752045,-73.85809326,40.74761581,8.3
2,1420146925,1,0.74,-73.92527008,40.84024429,-73.92349243,40.83552551,6.3
2,1420147063,1,0.74,-73.93922424,40.81517792,-73.93891144,40.81743622,5.8
2,1420147103,1,0.72,-73.84416962,40.72153854,-73.85518646,40.72121429,6.3
2,1420147057,5,0.77,-73.93850708,40.84599686,-73.93040466,40.85139847,6.8
2,1420147164,6,0.73,-73.95402527,40.80634689,-73.94549561,40.81270599,6.3
2,1420146571,1,3.88,-73.95370483,40.74383163,-74.00185394,40.7436142,22.63
2,1420146546,1,2.21,-73.89176178,40.7468338,-73.86267853,40.74725723,11.3
2,1420147246,1,0.66,-73.95173645,40.69120026,-73.94480896,40.68716431,5.8
2,1420146636,1,2.76,-73.92970276,40.69593048,-73.97908783,40.69280624,15.2
2,1420147034,2,2.09,-73.94599915,40.63215637,-73.91547394,40.61999512,9.8
2,1420146694,1,2.38,-73.94153595,40.81329346,-73.94884491,40.83507538,15.75
2,1420149452,1,1.21,-73.94232178,40.80640793,-73.94390869,40.79299164,7.3
2,1420149023,1,4.41,-73.94260406,40.78618622,-73.90846252,40.8339386,15.8
2,1420148937,1,2.25,-73.95217133,40.79805374,-73.97880554,40.78727722,13.3
2,1420148588,1,2.58,-73.95254517,40.82339096,-73.9395752,40.8531456,15.5
2,1420149593,1,0.75,-73.88596344,40.74739838,-73.87592316,40.74533463,6.3
2,1420148077,1,9.02,-73.8317337,40.75897598,-73.9418335,40.7093811,37.4
2,1420149369,1,2.39,-73.83427429,40.75777817,-73.8742218,40.75678635,10.8
2,1420148615,1,5.34,-73.99196625,40.69081116,-73.91986847,40.65565109,20.3
2,1420149596,1,1.42,-73.97597504,40.68688583,-73.95864868,40.69068146,8.8
2,1420149379,1,1.97,-73.93922424,40.80530167,-73.9524765,40.82388306,12.8
2,1420149555,1,1.22,-73.98725891,40.69150162,-73.99454498,40.7037735,7.8
2,1420149548,2,1.05,-73.88388824,40.74765778,-73.88130188,40.75604248,7.8
2,1420149166,1,3.17,-73.96051788,40.71944046,-73.92272949,40.70133591,15.8
2,1420149579,3,1.55,-73.98000336,40.66879272,-73.96085358,40.67597961,10.4
2,1420149565,1,0.79,-73.96022797,40.69020081,-73.96012878,40.69037628,8.3
2,1420149545,1,1.7,-73.88277435,40.82831955,-73.88168335,40.81433487,9.3
2,1420149392,1,2.39,-73.98344421,40.67274475,-74.01299286,40.64582062,11.8
2,1420149487,1,1.28,-73.92530823,40.76173019,-73.90942383,40.76536942,9.3
2,1420149296,1,2.23,-73.88687134,40.75753784,-73.88387299,40.73621368,11.3
2,1420149365,1,4.45,-73.92649841,40.81066513,-73.85448456,40.82630539,16.8
2,1420149437,5,2.48,-73.95187378,40.69150543,-73.93096161,40.66858292,11.8
2,1420148488,1,6.35,-73.95176697,40.72559357,-73.99581909,40.75905609,30.2
2,1420148470,2,10.09,-73.86743927,40.72224808,-73.98959351,40.68875885,29.8
2,1420149589,1,2.14,-73.91582489,40.87001801,-73.93795013,40.85490036,12.3
2,1420149515,6,2.13,-73.90245819,40.83884811,-73.91764832,40.84631348,10.8
2,1420149050,2,5.47,-73.98021698,40.68179321,-73.97185516,40.61427689,20.8
2,1420148013,1,18.07,-73.78920746,40.64297867,-73.95236206,40.73121262,62
2,1420149397,1,3.5,-73.96760559,40.69331741,-73.9120636,40.68165588,14.3
2,1420149029,1,5.3,-73.96863556,40.69310379,-74.01670837,40.71131516,19.8
2,1420149268,1,3.07,-73.96908569,40.68909836,-73.93057251,40.69432068,13.8
2,1420149403,1,3.18,-73.97762299,40.6934433,-73.93838501,40.68035126,13.8
2,1420149312,1,3.59,-73.9952774,40.6836319,-74.0032196,40.71510315,15.3
2,1420149246,1,3.63,-73.9910202,40.69224167,-73.93460083,40.69665909,15.3
2,1420148747,1,8.36,-73.94289398,40.69236374,-74.00881195,40.74119186,32.9
2,1420149117,1,5.56,-73.95368958,40.71167374,-73.98620605,40.75164413,24.8
2,1420149286,2,3.34,-73.99120331,40.68403244,-73.96551514,40.71043396,14.8
1,1420146665,1,0.8,-73.96144104,40.71429825,-73.9578476,40.72196198,7.55
1,1420146672,1,0.5,-73.98731995,40.69239426,-73.98205566,40.69581604,5.3
1,1420146633,1,1.5,-73.95760345,40.72982788,-73.95797729,40.71397018,9.95
1,1420146620,1,2,-73.95227814,40.79004669,-73.95012665,40.77235413,10
1,1420146592,1,2.8,-73.9225769,40.75540161,-73.88111115,40.76184464,12.8
1,1420146535,1,3.3,-73.86875916,40.73444366,-73.82483673,40.75252151,13.3
1,1420146511,1,0.6,-73.94996643,40.72208405,-73.95817566,40.71920776,5.3
1,1420146496,3,1.2,-73.9230957,40.82906342,-73.91443634,40.83819962,8.3
1,1420146468,2,2.2,-73.93774414,40.84843063,-73.96352386,40.85467911,19.55
1,1420146557,1,7,-73.89230347,40.75067902,-73.85321045,40.721241,23.3
1,1420146374,1,2.4,-73.94367981,40.68243408,-73.905159,40.69388199,11.8
1,1420146334,1,1.2,-73.95146942,40.79961395,-73.9380188,40.80866241,7.3
1,1420146326,1,1.5,-73.95687103,40.80247116,-73.9405365,40.80883408,9.8
1,1420146287,1,1,-73.89029694,40.74709702,-73.88245392,40.75445938,7.35
1,1420146196,1,6.3,-73.95425415,40.5874939,-74.02831268,40.62263489,20.5
1,1420146190,1,0.9,-73.92137909,40.76681137,-73.90950012,40.76658249,6.8
1,1420146176,1,0.4,-73.92726898,40.76293564,-73.93403625,40.76657867,5.3
1,1420146113,1,1.1,-73.98041534,40.67658615,-73.98440552,40.66419601,7.3
1,1420146106,1,1.3,-73.93629456,40.6895256,-73.92932892,40.69797516,9.35
1,1420146103,1,1.8,-73.91996002,40.75790405,-73.91785431,40.73913574,9.3
1,1420146051,1,0.6,-73.98429108,40.67156219,-73.98769379,40.6676178,5.8
1,1420146038,1,1.5,-73.91252136,40.74422836,-73.89037323,40.7408905,8.3
2,1420149690,5,1.77,-73.92790985,40.69774628,-73.94837952,40.70974731,10.8
2,1420149666,1,3.29,-73.91938782,40.74350357,-73.96401978,40.75481033,16.3
2,1420149640,1,3,-73.95783997,40.81552887,-73.93047333,40.83280182,13.3
2,1420149686,1,2.85,-73.96050262,40.68805695,-73.9872818,40.66806793,13.8
2,1420149633,1,5.5,-73.9345932,40.84877396,-73.90511322,40.81321716,15
1,1420149700,1,1.9,-73.9889679,40.68858719,-73.96695709,40.67539978,12.25
1,1420149681,1,1.4,-73.88607025,40.74763107,-73.86534119,40.7473526,8.3
1,1420149659,2,5,-73.96936798,40.68954468,-73.9906311,40.74584198,20.75
1,1420149637,2,9.5,-73.99013519,40.68718338,-73.89389801,40.75286484,34.55
1,1420149601,1,1.4,-73.91863251,40.83318329,-73.89943695,40.84033966,7.8
1,1420149613,1,2.1,-73.95000458,40.6760788,-73.96385956,40.65419388,10.8
2,1420173030,1,0.83,-73.88356018,40.74768829,-73.88943481,40.73931122,5.8
2,1420146169,1,2.66,-73.82397461,40.68628311,-73.83350372,40.67482758,14.3
2,1420147227,1,0.52,-73.94949341,40.80244064,-73.94210815,40.80137634,6.8
2,1420147258,1,0.86,-73.99090576,40.69236374,-74.00124359,40.68774414,5.8
2,1420147174,1,1.25,-73.93844604,40.7498436,-73.91957855,40.74426651,9.9
2,1420146999,1,1.8,-73.92375946,40.69044876,-73.95250702,40.69943237,9
2,1420147217,1,0.77,-73.91741943,40.80673599,-73.93016052,40.81330872,6
2,1420146687,1,2.31,-73.9665451,40.80403519,-73.94417572,40.82721329,11.8
2,1420146383,1,4.04,-73.89575958,40.83376312,-73.86534119,40.88438416,17.3
2,1420147239,1,0.82,-73.92556,40.76221085,-73.93827057,40.76487732,5.8
2,1420146954,1,1.47,-73.90631866,40.77270126,-73.92094421,40.75656128,8.8
2,1420147098,1,1.2,-73.95150757,40.71404648,-73.94252777,40.70264053,7.8
2,1420146413,1,5.78,-73.95619202,40.74753571,-73.97941589,40.73553848,21.8
2,1420146843,5,2.37,-73.89430237,40.86635971,-73.91230774,40.88978958,11.3
2,1420146944,1,1.52,-73.92160797,40.74374008,-73.9149704,40.75711823,9.3
2,1420147225,1,1.3,-73.80750275,40.70059586,-73.78853607,40.70001221,7.3
2,1420147056,3,2.11,-73.9192276,40.81650925,-73.8825531,40.81268311,9.8
2,1420146300,1,4.41,-73.92166901,40.76678467,-73.9824295,40.7624588,18.3
2,1420147080,1,1.17,-73.93524933,40.79610062,-73.94137573,40.78943253,10.3
2,1420146901,1,2.22,-73.98738098,40.69146347,-74.01406097,40.6763916,13.3
2,1420146621,1,6.94,-73.91594696,40.76431656,-73.95558167,40.70930862,27.2
2,1420147194,1,1.36,-73.93441772,40.85292435,-73.92382813,40.86848068,7.8
2,1420146825,1,3.1,-73.95666504,40.74610138,-73.98793793,40.74585724,20.63
2,1420147287,1,0.96,-73.97454834,40.68642044,-73.96694183,40.69359589,6.3
2,1420147023,1,2.7,-73.95808411,40.72182083,-73.9885025,40.71863556,12.5
2,1420146333,1,5.49,-73.87091064,40.73387527,-73.87615204,40.76946259,20.3
2,1420147111,1,1.59,-73.96186066,40.80562592,-73.94671631,40.82641602,8.8
2,1420147132,1,1.5,-73.97579956,40.68695068,-73.98474884,40.70078659,8.5
2,1420146442,5,6.96,-73.92407227,40.7440033,-73.98488617,40.72660065,23.3
2,1420146412,1,4.14,-73.95866394,40.71760178,-73.94908142,40.68706894,17.3
2,1420147017,2,2.02,-73.90333557,40.74568939,-73.90182495,40.72299194,10.3
2,1420147327,1,0.66,-73.87815094,40.73973465,-73.88111115,40.74473572,6.3
2,1420146505,1,5.26,-73.91596222,40.76444626,-73.95417023,40.77804947,19.3
2,1420147189,1,0.94,-73.99456787,40.70341873,-73.98925781,40.69321823,7.8
2,1420146308,1,12.56,-73.83041382,40.76025391,-73.96228027,40.67780685,44.3
2,1420147320,1,1.79,-73.94850159,40.79773331,-73.97189331,40.79399109,11.2
2,1420146836,4,6.81,-73.91387177,40.75663757,-73.95665741,40.71271133,26.3
2,1420146610,1,4.44,-73.93788147,40.74919128,-73.92818451,40.70207214,19.8
2,1420149132,1,9.37,-73.8973465,40.75421143,-73.79314423,40.71059036,32.3
2,1420149230,6,5.9,-73.94239044,40.75415039,-73.96232605,40.79905701,20.8
2,1420149431,2,6.11,-73.92433167,40.76465988,-73.97415161,40.73118591,23.3
2,1420149265,2,9.94,-73.92546082,40.76216125,-73.85323334,40.70895386,36.8
2,1420149195,5,3.67,-73.9545517,40.73218536,-73.92721558,40.6883049,16.8
2,1420149215,5,8.43,-73.83063507,40.76065445,-73.95344543,40.75793839,32
2,1420149016,5,7.23,-73.86234283,40.73038864,-73.95289612,40.70888138,24.8
2,1420148919,1,6.41,-73.98938751,40.67963028,-73.95215607,40.72956085,25.3
2,1420149458,1,4.36,-73.99472046,40.68045807,-73.92415619,40.69749832,21.2
2,1420149326,2,7.14,-73.93417358,40.76270676,-73.92501068,40.83304596,30.63
2,1420149358,1,3.54,-73.9245224,40.74403763,-73.89137268,40.76220322,16.3
2,1420149531,1,5.08,-73.95612335,40.71416473,-73.9910965,40.75140762,19.8
2,1420149191,5,5.56,-73.91378021,40.76535034,-73.99234772,40.75819016,28.92
2,1420147125,1,1.88,-73.92221069,40.75498581,-73.89317322,40.757164,9.8
2,1420148173,2,0.57,-73.91487122,40.75708008,-73.91038513,40.76396179,5.3
2,1420146191,1,1.83,-73.8068161,40.69909286,-73.78244019,40.69823837,8.8
2,1420146073,1,2.65,-73.93781281,40.82863235,-73.94896698,40.79721832,12.8
2,1420147700,1,2.56,-73.95481873,40.8155899,-73.97647858,40.78678131,11.8
2,1420147575,2,3.99,-73.87730408,40.75046921,-73.92114258,40.74531174,18.8
1,1420147265,1,2.1,-73.95375824,40.68106461,-73.95385742,40.68094254,3.8
1,1420149586,1,9.6,-73.97962952,40.68227768,-73.97853088,40.77261734,36.35
1,1420149577,4,2.1,-73.86949158,40.73435974,-73.87860107,40.71765137,15
1,1420149553,1,2.8,-73.80751038,40.67501831,-73.78349304,40.66741943,15.95
1,1420149524,1,7.6,-73.9134903,40.84529877,-73.82214355,40.86516571,16
1,1420149508,1,10,-73.83037567,40.75950623,-73.85289001,40.66863251,36.95
1,1420149497,1,5.4,-73.95931244,40.81420135,-73.90864563,40.86399078,20.8
1,1420149479,1,5.2,-73.92685699,40.68144989,-73.96070099,40.63129044,27.25
1,1420149464,1,1.3,-73.95426941,40.58744431,-73.9355545,40.59428406,8
1,1420149416,1,2.8,-73.96271515,40.71232605,-73.98944855,40.72607803,11.8
1,1420149384,1,6.4,-73.93352509,40.85495377,-73.97699738,40.78501129,24
1,1420149341,1,7,-73.98926544,40.70462036,-73.92484283,40.62713623,34.8
1,1420149330,1,2.9,-73.92388916,40.84854126,-73.94928741,40.82301712,13.3
1,1420149309,1,1.2,-73.92254639,40.76546097,-73.91877747,40.77855301,8.3
1,1420149302,1,16.2,-73.9536438,40.5873909,-73.74990845,40.68392181,35
1,1420149237,1,1.8,-73.92592621,40.7442627,-73.92340088,40.76429367,9.3
1,1420149187,1,0.8,-73.9796524,40.68983459,-73.98612976,40.69271088,7.55
2,1420146885,1,2.99,-73.98458862,40.6631012,-73.99317169,40.69271469,17.05
2,1420147442,1,0.97,-73.9524765,40.81069183,-73.93801117,40.80886459,6.8
2,1420146563,5,6.76,-73.95109558,40.74376678,-73.971138,40.80009842,22.5
2,1420146966,3,3.55,-73.95155334,40.72491837,-73.94232941,40.68945313,14.3
2,1420147343,1,2.38,-73.94712067,40.6325264,-73.91172028,40.62259674,9.8
2,1420147231,1,2.4,-73.94459534,40.71451569,-73.95545959,40.69130325,12.8
2,1420146862,1,3.42,-73.88630676,40.74449158,-73.90797424,40.70835876,14.8
2,1420147170,1,2.04,-73.91527557,40.75191498,-73.88191223,40.75764847,10.8
2,1420147425,1,1.46,-73.95526886,40.80459595,-73.93857574,40.81269455,8.8
2,1420147748,1,0.25,-73.94811249,40.79736328,-73.95166016,40.79931641,4.8
2,1420147576,1,1.05,-73.83023834,40.75989151,-73.82696533,40.74773788,6.8
2,1420147353,1,2.24,-73.9777298,40.68413162,-73.95088959,40.66643143,13.4
2,1420147630,1,1,-73.84413147,40.72144318,-73.85182953,40.70831299,8.6
2,1420147125,1,3.09,-73.93912506,40.84335709,-73.90245056,40.85358047,14.3
2,1420147685,1,0.87,-73.9058609,40.77273941,-73.89208221,40.76871872,6.3
2,1420147182,1,2.76,-73.97840881,40.67076492,-74.01158905,40.64400864,12.8
2,1420147558,1,1.02,-73.91572571,40.76429367,-73.90477753,40.7720871,8.6
2,1420147151,3,6.44,-73.97006989,40.64402771,-74.00876617,40.70460129,26.13
2,1420147450,1,1.57,-73.93940735,40.81681824,-73.94435883,40.83498764,9.3
2,1420147392,1,2.42,-73.96170807,40.71097946,-73.99687958,40.71643066,12.8
2,1420147714,1,0.81,-73.98915863,40.69320679,-73.9818573,40.69000244,6.3
2,1420147316,1,3.3,-73.97999573,40.66880035,-73.96896362,40.6293335,13.8
2,1420147820,1,0.3,-73.93685913,40.81963348,-73.93961334,40.81574249,5.3
2,1420147700,1,0.91,-73.93973541,40.84123993,-73.94821167,40.8295784,6.8
2,1420147599,1,1.5,-73.84423828,40.72133255,-73.82901764,40.70865631,10.4
2,1420147782,1,1.14,-73.92369843,40.75452042,-73.92024994,40.7664032,8.3
2,1420147274,1,4.98,-73.94429016,40.78802872,-73.98553467,40.73811722,17.3
2,1420147580,1,2.27,-73.80708313,40.69937134,-73.76963043,40.7048912,10.3
2,1420146192,1,9.55,-73.95113373,40.66387177,-73.97691345,40.75254822,38.6
2,1420147759,1,1.35,-73.98665619,40.68763733,-73.96670532,40.68234253,7.8
2,1420147455,1,3.26,-73.9548111,40.80522919,-73.98905945,40.77716446,12.8
2,1420147741,1,1.69,-73.9549408,40.80500793,-73.94802094,40.82455063,8.3
2,1420147894,1,0.85,-73.91792297,40.7702713,-73.92900848,40.77584076,6.3
2,1420147822,1,1.5,-73.91136932,40.6764946,-73.92830658,40.68434525,7.8
1,1420149180,1,4.5,-73.93047333,40.69419479,-73.99459076,40.7237587,19.3
1,1420149150,1,2.7,-73.96013641,40.71587372,-73.9357605,40.69169617,15.3
1,1420149146,1,3.4,-73.97612762,40.68364334,-73.93885803,40.67552567,14.8
1,1420149127,1,1.9,-73.94296265,40.67649078,-73.96352386,40.67677307,11.75
1,1420149065,1,6.6,-73.95160675,40.71417236,-73.983078,40.66490555,24.8
1,1420149059,1,4.9,-73.95192719,40.78651428,-73.97658539,40.72727203,17.8
1,1420149037,1,4.7,-73.95928955,40.66036987,-73.94896698,40.71200943,23.15
1,1420148997,1,2.7,-73.95224762,40.58821487,-73.98899078,40.57411957,11.8
1,1420148949,2,2.6,-73.94197845,40.83841324,-73.94431305,40.81436157,11.8
1,1420148914,1,0.9,-73.94091797,40.83986282,-73.94989777,40.82976913,6.8
1,1420148884,3,0.9,-73.95198822,40.79882813,-73.94325256,40.8060379,6.8
1,1420148868,2,3.7,-73.9943161,40.6811409,-73.98672485,40.72558975,14.8
1,1420148852,3,6.7,-73.95072937,40.71401596,-73.91543579,40.76412582,22.3
1,1420148834,1,3.4,-73.95165253,40.71423721,-73.98995972,40.69102859,17.25
1,1420148766,1,2.5,-73.88460541,40.74765015,-73.85249329,40.73991394,13
1,1420148732,1,2.7,-73.96299744,40.71192932,-73.96709442,40.68425369,15.35
1,1420148682,3,4.7,-73.95380402,40.66533279,-73.99310303,40.7195282,21.35
1,1420148664,2,2.9,-73.95763397,40.73020554,-73.92834473,40.75805664,16.6
1,1420148629,1,2.2,-73.95407104,40.58769989,-73.94013214,40.60591507,11.8
1,1420148618,1,1.7,-73.96868134,40.69206619,-73.94277191,40.69173431,9.5
1,1420148544,1,6.4,-73.93431854,40.66029358,-73.99058533,40.72089767,30
1,1420148533,1,1,-73.95975494,40.71800995,-73.94934082,40.71347046,7.3
1,1420148526,1,0.7,-73.97606659,40.683815,-73.96738434,40.68094635,6.3
1,1420148458,1,4.2,-73.80740356,40.70029831,-73.75305176,40.72493362,15
1,1420148449,4,1.3,-73.95097351,40.82585526,-73.94030762,40.8413353,8.8
1,1420148381,1,2.6,-73.9807663,40.68829346,-73.98461151,40.68129349,12.8
1,1420148354,1,3,-73.90393829,40.87429047,-73.93178558,40.84849167,20.3
1,1420148307,1,0.5,-73.94550323,40.82811737,-73.94265747,40.82315826,6.3
1,1420148310,3,7.4,-73.94902802,40.80334473,-73.98592377,40.72283173,34.3
1,1420148259,1,4.7,-73.97911072,40.69356918,-74.00395966,40.74217224,18.3
1,1420148256,1,2.8,-73.95813751,40.64479828,-73.94496155,40.67519379,14.75
1,1420148245,2,5,-73.97911835,40.67840958,-73.90368652,40.66656494,24.35
1,1420148235,1,3.9,-73.86149597,40.75003815,-73.92688751,40.75880814,17.3
1,1420148210,1,1.2,-73.92978668,40.69775772,-73.91481018,40.68765259,9.45
1,1420148191,1,10.3,-73.9565506,40.74690628,-73.94325256,40.80688095,43.93
1,1420148151,1,3.5,-73.94854736,40.68040466,-73.99303436,40.69813919,14.8
1,1420148143,3,0.7,-73.92081451,40.75683975,-73.91392517,40.76525879,6.35
1,1420148120,2,4.5,-73.95961761,40.72238922,-73.90354156,40.74529266,21.95
1,1420148085,1,1,-73.97345734,40.68626404,-73.96739197,40.67544556,7.55
1,1420148080,1,4.3,-73.95808411,40.72172546,-73.92590332,40.76555634,17.8
1,1420148037,1,0.9,-73.99034119,40.68698502,-73.97554016,40.68133163,10
1,1420147975,1,1.3,-73.90867615,40.8755722,-73.92796326,40.86608505,7.3
1,1420147896,1,3,-73.95769501,40.71784973,-73.91819,40.73639679,14.75
1,1420147877,1,1.4,-73.8923645,40.74929047,-73.87237549,40.74560928,8.3
1,1420147853,1,6.1,-73.94822693,40.79821396,-73.86847687,40.82743073,20.3
1,1420147824,1,2.3,-73.93929291,40.80569839,-73.96661377,40.79344177,13.8
1,1420147757,3,3.4,-73.99645996,40.69033813,-73.95455933,40.68632507,18.35
1,1420147746,1,5.3,-73.96182251,40.66784668,-74.00579071,40.73166656,25.55
1,1420147754,1,0.5,-73.93054199,40.70342636,-73.92256927,40.69971848,6.35
1,1420147721,1,0.8,-73.95397186,40.80136871,-73.96366119,40.79816437,6.3
1,1420147707,1,0.8,-73.92127991,40.76697159,-73.93260956,40.77281952,6.8
1,1420147677,2,0.8,-73.93846893,40.8462677,-73.9411087,40.83738708,7.8
1,1420147599,1,1.5,-73.89069366,40.74698257,-73.9180603,40.74337006,9.3
1,1420147517,3,1.1,-73.8965683,40.74642563,-73.88198853,40.74177933,8.3
1,1420147441,2,1,-73.87676239,40.74850845,-73.86151886,40.74430084,6.8
1,1420147334,1,7.4,-73.86373901,40.73290253,-73.96941376,40.76038361,24.8
1,1420147322,1,0.3,-73.94747162,40.8251915,-73.94313812,40.82342529,4.3
1,1420147317,1,0.5,-73.9521637,40.79023361,-73.9479599,40.79592514,4.8
1,1420147282,1,1.3,-73.94373322,40.67935562,-73.95507813,40.68899536,8.3
1,1420147273,1,0.8,-73.97779083,40.68473053,-73.98673248,40.68428421,6.8
1,1420147248,1,2.1,-73.90364075,40.66657257,-73.927742,40.67496109,12.85
1,1420147242,1,0.9,-73.95170593,40.71401978,-73.95941162,40.71383286,8.5
1,1420147217,2,1.7,-73.99732208,40.67942429,-73.97881317,40.68547821,10.55
1,1420147222,1,2,-73.88659668,40.74749756,-73.87798309,40.76337051,11.3
1,1420147206,2,2.4,-73.95485687,40.73339462,-73.94936371,40.70416641,12.8
1,1420147173,1,0.8,-73.97605896,40.69348145,-73.98281097,40.70107651,6.8
1,1420147144,1,2.9,-73.93935394,40.80197144,-73.9552536,40.76903534,13.55
1,1420147100,1,4.8,-73.93916321,40.79092789,-73.94031525,40.84584045,16.8
1,1420147080,1,0.8,-73.97874451,40.68472672,-73.99206543,40.6897583,7.55
1,1420146868,3,1.4,-73.85890961,40.73712921,-73.86171722,40.75260162,12.05
1,1420146855,1,0.6,-73.98718262,40.69281387,-73.97593689,40.6933403,5.8
1,1420146764,1,0.9,-73.95448303,40.58657837,-73.9666748,40.58670425,6.8
1,1420146694,4,7.3,-73.93959045,40.84818268,-73.98791504,40.76307678,32.25
1,1420146666,2,8.6,-73.94799805,40.64913177,-73.99800873,40.74054337,36.6
1,1420146649,2,1.2,-73.91792297,40.65102768,-73.90970612,40.66142654,8.5
1,1420146620,1,1.8,-73.95492554,40.73387146,-73.95850372,40.71352005,9.3
1,1420146323,1,1.1,-73.82989502,40.71391296,-73.81150055,40.71261978,6.5
1,1420146597,1,1.1,-73.98170471,40.69012451,-73.99147797,40.69812012,11
1,1420146577,1,3,-73.98677063,40.70246887,-73.98856354,40.72685623,15.35
1,1420146560,1,3.4,-73.97779846,40.68465805,-73.98984528,40.72906876,14.3
1,1420146535,1,2.7,-73.95737457,40.74571228,-73.9278717,40.76319885,11.8
1,1420146521,1,0.8,-73.94207764,40.83803177,-73.94499969,40.82891083,6.8
1,1420146497,1,1.7,-73.84430695,40.72140884,-73.849823,40.73986435,11.3
1,1420146412,1,5,-73.96231079,40.71628571,-73.97197723,40.67311478,21.35
1,1420146413,1,2.9,-73.92192841,40.6896019,-73.95569611,40.71412659,13.3
1,1420146386,4,0.6,-73.94228363,40.75411224,-73.93973541,40.75997543,5.3
1,1420146350,2,1.3,-73.92268372,40.82627487,-73.94093323,40.83221436,10.75
1,1420146332,1,1.6,-73.95463562,40.73243332,-73.95863342,40.71343231,10.55
1,1420146308,1,2.4,-73.90453339,40.8794632,-73.90645599,40.90771484,10.5
1,1420146268,1,9.2,-73.93891907,40.82217407,-73.85211182,40.75159454,30.8
1,1420146263,2,1.6,-73.91844177,40.70389557,-73.91876221,40.68802261,9.3
1,1420146254,3,0.9,-73.94534302,40.81339264,-73.95413208,40.80620575,7.8
1,1420146229,1,1.3,-73.91558075,40.87021255,-73.90058899,40.88513184,8.3
1,1420146143,2,3.7,-73.96710205,40.68354034,-73.94487762,40.71377182,21.6
1,1420146160,4,13.4,-73.90465546,40.68069839,-73.91867065,40.75951385,46.55
1,1420146033,1,0.5,-73.95166779,40.69088745,-73.95014954,40.68314362,5.3
2,1420149614,5,0.87,-73.95748901,40.72870255,-73.95969391,40.71907043,7.8
2,1420149634,1,1.45,-73.94093323,40.83948517,-73.95005798,40.82211685,10.5
2,1420149646,1,1.09,-73.87960052,40.87778854,-73.86611176,40.88570786,7.8
2,1420149685,1,1.68,-73.86156464,40.81706619,-73.87987518,40.82743835,8.8
2,1420149668,1,2.55,-73.91261292,40.77462387,-73.88681793,40.75753784,12.3
2,1420149661,1,2.7,-73.97880554,40.68387222,-73.96157074,40.64995193,12.3
2,1420149608,1,4.08,-73.92137146,40.76654053,-73.97276306,40.75269699,17.8
2,1420149695,1,5.42,-73.93002319,40.75637817,-73.94268036,40.79081726,19.3
2,1420149637,6,2.97,-73.86946869,40.83277893,-73.89279938,40.85802841,12.8
1,1420149687,2,1.3,-73.96349335,40.71021652,-73.95820618,40.72187805,7.3
2,1420172872,1,0.84,-73.94940948,40.80947113,-73.93663025,40.80496597,6.3
2,1420172970,1,0.54,-73.89070129,40.74644852,-73.89095306,40.73953629,5.3
2,1420173225,1,0.51,-73.98792267,40.69025803,-73.98980713,40.68487549,5.8
2,1420147938,1,0.66,-73.93661499,40.82050705,-73.92494965,40.81840134,6.3
2,1420147977,1,0.49,-73.96380615,40.67730713,-73.96218872,40.68258286,5.3
2,1420147955,1,0.84,-73.94939423,40.69537735,-73.96475983,40.69361877,6.3
2,1420147074,1,7.05,-73.9426651,40.84118652,-73.97010803,40.76806259,28.92
2,1420148015,1,0.82,-73.92552185,40.82793808,-73.92459106,40.83567429,5.8
2,1420147363,1,3.56,-73.95806885,40.7217865,-73.99730682,40.72581482,18.2
2,1420146473,5,8.37,-73.99425507,40.70313644,-73.97676086,40.75542831,28.8
2,1420146483,1,9.75,-73.9342804,40.79811096,-73.98412323,40.7406044,31.3
2,1420147709,1,2.11,-73.90366364,40.85876083,-73.88505554,40.87728882,10.5
2,1420147337,1,3.06,-73.95736694,40.67213821,-73.91455078,40.68521118,13.8
2,1420148039,2,0.76,-73.95146179,40.71399307,-73.94443512,40.71981812,6.3
2,1420147590,1,2.54,-73.94378662,40.68241882,-73.9040451,40.67388153,11.8
2,1420148070,1,0.83,-73.94224548,40.82235336,-73.95018768,40.81313324,7.3
2,1420147146,1,4.42,-73.9506073,40.80597305,-73.99048615,40.75793839,21.2
2,1420147584,1,3.02,-73.97994232,40.68998718,-73.95600128,40.655056,16.42
2,1420148087,1,0.73,-73.84421539,40.72137833,-73.85554504,40.72426605,5.8
2,1420147670,1,2.34,-73.94972992,40.67776489,-73.92185974,40.68576813,10.8
2,1420147417,1,6.92,-73.82804871,40.86519241,-73.89848328,40.82113647,22.3
2,1420147096,1,8.15,-73.92471313,40.76503754,-74.00048065,40.7273407,26.3
2,1420148247,1,0.42,-73.93638611,40.79882813,-73.94044495,40.79405212,4.5
2,1420148077,1,0.99,-73.93765259,40.80390167,-73.94985199,40.7961235,6.3
2,1420147494,1,3.23,-73.82962799,40.75964355,-73.8479538,40.79276657,13.3
2,1420148082,1,0.9,-73.95081329,40.72390366,-73.95322418,40.7353363,9.3
2,1420147771,1,2.57,-73.93949127,40.80498123,-73.96979523,40.79705048,11.3
2,1420147730,2,4.29,-73.95727539,40.7202301,-73.98968506,40.70187759,17.3
2,1420147143,1,4.72,-73.82989502,40.75964355,-73.87947083,40.73117447,19.3
2,1420147872,1,1.3,-73.9777832,40.68448639,-73.96206665,40.67895126,8.8
